#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  136.0000000       1.0000      0.71023       0.0000      4.18700E-11   0.0000       0.0000      2.01530E-20   0.0000    
  137.0000000       1.0000      0.72369       0.0000      4.18700E-11   0.0000       0.0000     -4.52529E-21   0.0000    
  138.0000000       1.0000      0.73776       0.0000      4.18700E-11   0.0000       0.0000     -6.63577E-28   0.0000    
  139.0000000       1.0000      0.75058       0.0000      4.18700E-11   0.0000       0.0000     -1.47275E-26   0.0000    
  140.0000000       1.0000      0.76299       0.0000      4.18700E-11   0.0000       0.0000     -1.21773E-08   0.0000    
  141.0000000       1.0000      0.77736       0.0000      4.18700E-11   0.0000       0.0000       78.014       0.0000    
  142.0000000       1.0000      0.80716       0.0000      4.18700E-11   0.0000       0.0000       227.52       0.0000    
  143.0000000       1.0000      0.82084       0.0000      4.18700E-11   0.0000       0.0000       318.20       0.0000    
  144.0000000       1.0000      0.81334       0.0000      4.18700E-11   0.0000       0.0000       333.54       0.0000    
  145.0000000       1.0000      0.82550       0.0000      4.18700E-11   0.0000       0.0000       462.06       0.0000    
  146.0000000       1.0000      0.84044       0.0000      4.18700E-11   0.0000       0.0000       562.59       0.0000    
  147.0000000       1.0000      0.85384       0.0000      4.18700E-11   0.0000       0.0000       669.16       0.0000    
  148.0000000       1.0000      0.85815       0.0000      4.18700E-11   0.0000       0.0000       753.35       0.0000    
  149.0000000       1.0000      0.86023       0.0000      4.18700E-11   0.0000       0.0000       805.53       0.0000    
  150.0000000       1.0000      0.86439       0.0000      4.18700E-11   0.0000       0.0000       880.95       0.0000    
  151.0000000       1.0000      0.86710       0.0000      4.18700E-11   0.0000       0.0000       953.35       0.0000    
  152.0000000       1.0000      0.87214       0.0000      4.18700E-11   0.0000       0.0000       1025.3       0.0000    
  153.0000000       1.0000      0.87368       0.0000      4.18700E-11   0.0000       0.0000       1039.8       0.0000    
  154.0000000       1.0000      0.86833       0.0000      4.18700E-11   0.0000       0.0000       938.85       0.0000    
  155.0000000       1.0000      0.85815       0.0000      4.18700E-11   0.0000       0.0000       777.00       0.0000    
  156.0000000       1.0000      0.84353       0.0000      4.18700E-11   0.0000       0.0000       578.44       0.0000    
  157.0000000       1.0000      0.83816       0.0000      4.18700E-11   0.0000       0.0000       558.83       0.0000    
  158.0000000       1.0000      0.88634       0.0000      4.18700E-11   0.0000       0.0000       1086.3       0.0000    
  159.0000000       1.0000      0.93305       0.0000      4.18700E-11   0.0000       0.0000       1648.0       0.0000    
  160.0000000       1.0000      0.95146       0.0000      4.18700E-11   0.0000       0.0000       2109.5       0.0000    
  161.0000000       1.0000      0.95779       0.0000      4.18700E-11   0.0000       0.0000       2356.2       0.0000    
  162.0000000       1.0000      0.95464       0.0000      4.18700E-11   0.0000       0.0000       2478.7       0.0000    
  163.0000000       1.0000      0.94367       0.0000      4.18700E-11   0.0000       0.0000       2512.7       0.0000    
  164.0000000       1.0000      0.92892       0.0000      4.18700E-11   0.0000       0.0000       2499.8       0.0000    
  165.0000000       1.0000      0.90625       0.0000      4.18700E-11   0.0000       0.0000       2441.7       0.0000    
  166.0000000       1.0000      0.89569       0.0000      4.18700E-11   0.0000       0.0000       2552.4       0.0000    
  167.0000000       1.0000      0.89551       0.0000      4.18700E-11   0.0000       0.0000       2656.2       0.0000    
  168.0000000       1.0000      0.90101       0.0000      4.18700E-11   0.0000       0.0000       2790.9       0.0000    
  169.0000000       1.0000      0.67575       0.0000      4.18700E-11   0.0000       0.0000       11462.       0.0000    
  170.0000000       1.0000      0.68592       0.0000      4.18700E-11   0.0000       0.0000       10184.       0.0000    
  171.0000000       1.0000      0.68936       0.0000      4.18700E-11   0.0000       0.0000       9507.6       0.0000    
  172.0000000       1.0000      0.68008       0.0000      4.18700E-11   0.0000       0.0000       8940.4       0.0000    
  173.0000000       1.0000      0.68604       0.0000      4.18700E-11   0.0000       0.0000       8596.4       0.0000    
  174.0000000       1.0000      0.67336       0.0000      4.18700E-11   0.0000       0.0000       8223.6       0.0000    
  175.0000000       1.0000      0.66805       0.0000      4.18700E-11   0.0000       0.0000       5661.6       0.0000    
  176.0000000       1.0000      0.42392       0.0000      4.18700E-11   0.0000       0.0000       12985.       0.0000    
  177.0000000       1.0000       3082.7       0.0000      4.18700E-11   0.0000       0.0000       15473.       0.0000    
  178.0000000       1.0000       3135.2       0.0000      4.18700E-11   0.0000       0.0000       11461.       0.0000    
  179.0000000       1.0000       2992.4       0.0000      4.18700E-11   0.0000       0.0000       10306.       0.0000    
  180.0000000       1.0000       2871.0       0.0000      4.18700E-11   0.0000       0.0000       9176.0       0.0000    
  181.0000000       1.0000       2658.1       0.0000      4.18700E-11   0.0000       0.0000       7921.8       0.0000    
  182.0000000       1.0000       2661.9       0.0000      4.18700E-11   0.0000       0.0000       7147.9       0.0000    
  183.0000000       1.0000       2966.5       0.0000      4.18700E-11   0.0000       0.0000       6476.0       0.0000    
  184.0000000       1.0000       2923.4       0.0000      4.18700E-11   0.0000       0.0000       5975.0       0.0000    
  185.0000000       1.0000       3038.6       0.0000      4.18700E-11   0.0000       0.0000       5593.9       0.0000    
  186.0000000       1.0000       3082.8       0.0000      4.18700E-11   0.0000       0.0000       7368.0       0.0000    
  187.0000000       1.0000      0.63706       0.0000      4.18700E-11   0.0000       0.0000       23.618       0.0000    
  188.0000000       1.0000      0.67574       0.0000      4.18700E-11   0.0000       0.0000       956.33       0.0000    
  189.0000000       1.0000      0.70137       0.0000      4.18700E-11   0.0000       0.0000       1698.5       0.0000    
  190.0000000       1.0000      0.71872       0.0000      4.18700E-11   0.0000       0.0000       2285.1       0.0000    
  191.0000000       1.0000      0.71674       0.0000      4.18700E-11   0.0000       0.0000       2517.2       0.0000    
  192.0000000       1.0000      0.71512       0.0000      4.18700E-11   0.0000       0.0000       2700.2       0.0000    
  193.0000000       1.0000      0.70167       0.0000      4.18700E-11   0.0000       0.0000       2781.5       0.0000    
  194.0000000       1.0000      0.70184       0.0000      4.18700E-11   0.0000       0.0000       2922.2       0.0000    
  195.0000000       1.0000      0.70182       0.0000      4.18700E-11   0.0000       0.0000       3043.0       0.0000    
  196.0000000       1.0000      0.70495       0.0000      4.18700E-11   0.0000       0.0000       3175.4       0.0000    
  197.0000000       1.0000      0.71127       0.0000      4.18700E-11   0.0000       0.0000       3320.6       0.0000    
  198.0000000       1.0000      0.71416       0.0000      4.18700E-11   0.0000       0.0000       3382.0       0.0000    
  199.0000000       1.0000      0.71340       0.0000      4.18700E-11   0.0000       0.0000       1181.6       0.0000    
  200.0000000       1.0000      0.47405       0.0000      4.18700E-11   0.0000       0.0000       7115.6       0.0000    
  201.0000000       1.0000       3582.4       0.0000      4.18700E-11   0.0000       0.0000       8877.2       0.0000    
  202.0000000       1.0000       3621.7       0.0000      4.18700E-11   0.0000       0.0000       7103.2       0.0000    
  203.0000000       1.0000       3554.7       0.0000      4.18700E-11   0.0000       0.0000       5737.7       0.0000    
  204.0000000       1.0000       3466.4       0.0000      4.18700E-11   0.0000       0.0000       5040.1       0.0000    
  205.0000000       1.0000       3438.9       0.0000      4.18700E-11   0.0000       0.0000       4309.6       0.0000    
  206.0000000       1.0000       3327.5       0.0000      4.18700E-11   0.0000       0.0000       3542.5       0.0000    
  207.0000000       1.0000       3307.9       0.0000      4.18700E-11   0.0000       0.0000       3279.8       0.0000    
  208.0000000       1.0000       3283.6       0.0000      4.18700E-11   0.0000       0.0000       3234.2       0.0000    
  209.0000000       1.0000       3284.2       0.0000      4.18700E-11   0.0000       0.0000       3086.8       0.0000    
  210.0000000       1.0000       3400.2       0.0000      4.18700E-11   0.0000       0.0000       5209.8       0.0000    
  211.0000000       1.0000      0.62258       0.0000      4.18700E-11   0.0000       0.0000     -4.16558E-22   0.0000    
  212.0000000       1.0000      0.67914       0.0000      4.18700E-11   0.0000       0.0000       358.23       0.0000    
  213.0000000       1.0000      0.69049       0.0000      4.18700E-11   0.0000       0.0000       735.99       0.0000    
  214.0000000       1.0000      0.70400       0.0000      4.18700E-11   0.0000       0.0000       1085.7       0.0000    
  215.0000000       1.0000      0.70820       0.0000      4.18700E-11   0.0000       0.0000       1404.8       0.0000    
  216.0000000       1.0000      0.72155       0.0000      4.18700E-11   0.0000       0.0000       1753.1       0.0000    
  217.0000000       1.0000      0.72371       0.0000      4.18700E-11   0.0000       0.0000       1994.0       0.0000    
  218.0000000       1.0000      0.72794       0.0000      4.18700E-11   0.0000       0.0000       2208.2       0.0000    
  219.0000000       1.0000      0.73758       0.0000      4.18700E-11   0.0000       0.0000       2471.1       0.0000    
  220.0000000       1.0000      0.74071       0.0000      4.18700E-11   0.0000       0.0000       2663.4       0.0000    
  221.0000000       1.0000      0.74073       0.0000      4.18700E-11   0.0000       0.0000       2817.4       0.0000    
  222.0000000       1.0000      0.74352       0.0000      4.18700E-11   0.0000       0.0000       2922.3       0.0000    
  223.0000000       1.0000      0.73075       0.0000      4.18700E-11   0.0000       0.0000       826.39       0.0000    
  224.0000000       1.0000      0.48578       0.0000      4.18700E-11   0.0000       0.0000       6156.8       0.0000    
  225.0000000       1.0000       3627.7       0.0000      4.18700E-11   0.0000       0.0000       7633.0       0.0000    
  226.0000000       1.0000       3665.9       0.0000      4.18700E-11   0.0000       0.0000       6103.4       0.0000    
  227.0000000       1.0000       3654.4       0.0000      4.18700E-11   0.0000       0.0000       4614.7       0.0000    
  228.0000000       1.0000       3528.6       0.0000      4.18700E-11   0.0000       0.0000       3751.8       0.0000    
  229.0000000       1.0000       3674.4       0.0000      4.18700E-11   0.0000       0.0000       3589.8       0.0000    
  230.0000000       1.0000       3624.7       0.0000      4.18700E-11   0.0000       0.0000       3368.9       0.0000    
  231.0000000       1.0000       3647.5       0.0000      4.18700E-11   0.0000       0.0000       2913.4       0.0000    
  232.0000000       1.0000       3742.5       0.0000      4.18700E-11   0.0000       0.0000       3100.7       0.0000    
  233.0000000       1.0000       3692.3       0.0000      4.18700E-11   0.0000       0.0000       3028.0       0.0000    
  234.0000000       1.0000       3827.5       0.0000      4.18700E-11   0.0000       0.0000       5278.2       0.0000    
  235.0000000       1.0000      0.69343       0.0000      4.18700E-11   0.0000       0.0000      7.08109E-23   0.0000    
  236.0000000       1.0000      0.75134       0.0000      4.18700E-11   0.0000       0.0000       693.36       0.0000    
  237.0000000       1.0000      0.78211       0.0000      4.18700E-11   0.0000       0.0000       1181.9       0.0000    
  238.0000000       1.0000      0.79126       0.0000      4.18700E-11   0.0000       0.0000       1697.7       0.0000    
  239.0000000       1.0000      0.79985       0.0000      4.18700E-11   0.0000       0.0000       2114.1       0.0000    
  240.0000000       1.0000      0.81416       0.0000      4.18700E-11   0.0000       0.0000       2469.1       0.0000    
  241.0000000       1.0000      0.81644       0.0000      4.18700E-11   0.0000       0.0000       2715.8       0.0000    
  242.0000000       1.0000      0.81323       0.0000      4.18700E-11   0.0000       0.0000       2892.6       0.0000    
  243.0000000       1.0000      0.79436       0.0000      4.18700E-11   0.0000       0.0000       2883.6       0.0000    
  244.0000000       1.0000      0.78219       0.0000      4.18700E-11   0.0000       0.0000       2963.4       0.0000    
  245.0000000       1.0000      0.77600       0.0000      4.18700E-11   0.0000       0.0000       3074.0       0.0000    
  246.0000000       1.0000      0.76021       0.0000      4.18700E-11   0.0000       0.0000       3051.8       0.0000    
  247.0000000       1.0000      0.74857       0.0000      4.18700E-11   0.0000       0.0000       906.54       0.0000    
  248.0000000       1.0000      0.48756       0.0000      4.18700E-11   0.0000       0.0000       6126.4       0.0000    
  249.0000000       1.0000       3561.5       0.0000      4.18700E-11   0.0000       0.0000       7563.7       0.0000    
  250.0000000       1.0000       3542.1       0.0000      4.18700E-11   0.0000       0.0000       5908.8       0.0000    
  251.0000000       1.0000       3384.7       0.0000      4.18700E-11   0.0000       0.0000       4575.1       0.0000    
  252.0000000       1.0000       3225.1       0.0000      4.18700E-11   0.0000       0.0000       3974.3       0.0000    
  253.0000000       1.0000       3171.8       0.0000      4.18700E-11   0.0000       0.0000       3300.8       0.0000    
  254.0000000       1.0000       3062.6       0.0000      4.18700E-11   0.0000       0.0000       2644.5       0.0000    
  255.0000000       1.0000       2947.7       0.0000      4.18700E-11   0.0000       0.0000       2418.2       0.0000    
  256.0000000       1.0000       2875.3       0.0000      4.18700E-11   0.0000       0.0000       2257.4       0.0000    
  257.0000000       1.0000       2826.5       0.0000      4.18700E-11   0.0000       0.0000       2088.6       0.0000    
  258.0000000       1.0000       2965.7       0.0000      4.18700E-11   0.0000       0.0000       4232.4       0.0000    
  259.0000000       1.0000      0.52598       0.0000      4.18700E-11   0.0000       0.0000      9.96479E-23   0.0000    
  260.0000000       1.0000      0.56561       0.0000      4.18700E-11   0.0000       0.0000     -1.61399E-07   0.0000    
  261.0000000       1.0000      0.59958       0.0000      4.18700E-11   0.0000       0.0000       234.92       0.0000    
  262.0000000       1.0000      0.61640       0.0000      4.18700E-11   0.0000       0.0000       431.31       0.0000    
  263.0000000       1.0000      0.63927       0.0000      4.18700E-11   0.0000       0.0000       680.46       0.0000    
  264.0000000       1.0000      0.64480       0.0000      4.18700E-11   0.0000       0.0000       914.56       0.0000    
  265.0000000       1.0000      0.64529       0.0000      4.18700E-11   0.0000       0.0000       1121.0       0.0000    
  266.0000000       1.0000      0.65044       0.0000      4.18700E-11   0.0000       0.0000       1340.8       0.0000    
  267.0000000       1.0000      0.64840       0.0000      4.18700E-11   0.0000       0.0000       1512.1       0.0000    
  268.0000000       1.0000      0.65523       0.0000      4.18700E-11   0.0000       0.0000       1731.6       0.0000    
  269.0000000       1.0000      0.65269       0.0000      4.18700E-11   0.0000       0.0000       1872.3       0.0000    
  270.0000000       1.0000      0.65877       0.0000      4.18700E-11   0.0000       0.0000       2025.0       0.0000    
